duty, angle
30, 279.818176
30, 283.636353
30, 291.954559
30, 290.863647
30, 302.454559
30, 309.409088
30, 312.818176
30, 318.681824
30, 325.909088
30, 332.590912
30, 343.772736
30, 354.545441
30, 360.000000
30, 51.818180
30, 62.045456
30, 66.272728
30, 76.090912
30, 80.863640
30, 84.954544
30, 96.136360
30, 100.909088
30, 108.954544
30, 110.863640
30, 118.363640
30, 126.409088
30, 133.090912
30, 133.363632
30, 137.454544
30, 139.227280
30, 147.136368
30, 148.227280
30, 149.590912
30, 153.000000
30, 159.954544
30, 162.818176
30, 166.772720
30, 175.772720
30, 182.045456
30, 191.181824
30, 195.681824
30, 205.090912
30, 216.818176
30, 224.181824
30, 232.772720
30, 240.681824
30, 243.409088
30, 251.454544
30, 252.000000
30, 253.772720
30, 261.000000
30, 265.909088
30, 271.363647
30, 273.681824
30, 277.090912
30, 278.454559
30, 285.545441
30, 292.090912
30, 294.818176
30, 300.000000
30, 308.318176
30, 314.727264
30, 322.090912
30, 327.954559
30, 340.500000
30, 347.727264
30, 357.954559
30, 47.727272
30, 48.818180
30, 55.772728
30, 67.772728
30, 74.045456
30, 85.772728
30, 90.272728
30, 96.000000
30, 102.000000
30, 107.727272
30, 116.590912
30, 119.863640
30, 127.227272
30, 131.863632
30, 131.863632
30, 138.000000
30, 141.272720
30, 145.909088
30, 152.590912
30, 152.590912
30, 156.818176
30, 162.000000
30, 167.045456
30, 173.727280
30, 183.818176
30, 187.090912
30, 192.136368
30, 201.818176
30, 207.272720
30, 217.363632
30, 223.090912
30, 232.363632
30, 241.090912
30, 246.954544
30, 249.681824
30, 255.409088
30, 258.409088
30, 273.136353
30, 265.227264
30, 266.863647
30, 280.363647
30, 282.818176
30, 285.818176
30, 288.681824
30, 295.500000
30, 305.318176
30, 305.863647
30, 314.454559
30, 320.863647
30, 327.954559
30, 337.500000
30, 347.318176
30, 350.863647
30, 45.000000
30, 53.318180
30, 64.227272
30, 72.954544
30, 80.863640
30, 85.772728
30, 91.227272
30, 102.000000
30, 103.772728
30, 110.590912
30, 115.227272
30, 119.454544
30, 129.818176
30, 130.090912
30, 134.454544
30, 139.227280
30, 142.090912
30, 147.545456
30, 150.681824
30, 155.045456
30, 157.909088
30, 160.090912
30, 164.045456
30, 172.090912
30, 175.772720
30, 184.363632
30, 197.454544
30, 201.409088
30, 215.045456
30, 221.863632
30, 228.818176
30, 242.863632
30, 244.500000
30, 249.409088
30, 254.590912
30, 256.772736
30, 260.181824
30, 263.590912
30, 269.863647
30, 272.454559
30, 278.454559
30, 283.500000
30, 288.409088
30, 293.045441
30, 300.000000
30, 302.590912
30, 315.000000
30, 316.090912
30, 324.954559
30, 330.000000
30, 340.772736
30, 345.818176
30, 355.363647
30, 48.136364
30, 58.090908
30, 64.500000
30, 72.000000
30, 79.363640
30, 87.954544
30, 93.681816
30, 104.454544
30, 108.136360
30, 115.363640
30, 121.363640
30, 127.363640
30, 133.772720
30, 137.181824
30, 137.454544
30, 143.863632
30, 149.454544
30, 151.227280
30, 152.318176
30, 159.409088
30, 165.000000
30, 168.000000
30, 172.500000
30, 175.500000
30, 184.636368
30, 188.318176
30, 199.363632
30, 206.590912
30, 215.590912
30, 226.909088
30, 234.545456
30, 235.090912
30, 250.227280
30, 249.272720
30, 255.954544
30, 258.409088
30, 262.227264
30, 267.954559
30, 269.454559
30, 273.409088
30, 276.000000
30, 282.818176
30, 285.818176
30, 288.409088
30, 296.045441
30, 301.772736
30, 309.681824
30, 312.818176
30, 323.181824
30, 333.136353
30, 340.227264
30, 351.545441
30, 355.772736
30, 48.954544
30, 56.863636
30, 62.727272
30, 74.045456
30, 79.363640
30, 86.181816
30, 90.272728
30, 95.045456
30, 105.136360
30, 110.181816
30, 114.545456
30, 119.863640
30, 126.136360
30, 129.818176
30, 132.954544
30, 140.727280
30, 142.500000
30, 147.681824
30, 150.272720
30, 153.000000
30, 162.000000
30, 158.727280
30, 167.045456
30, 172.090912
30, 179.863632
40, 193.227280
40, 199.363632
40, 208.090912
40, 219.409088
40, 229.636368
40, 239.454544
40, 249.272720
40, 255.545456
40, 260.181824
40, 267.000000
40, 273.954559
40, 280.636353
40, 282.818176
40, 292.363647
40, 300.000000
40, 310.090912
40, 313.772736
40, 324.409088
40, 337.227264
40, 346.909088
40, 360.000000
40, 52.363636
40, 69.681816
40, 78.000000
40, 87.954544
40, 96.000000
40, 107.318184
40, 111.409088
40, 118.363640
40, 121.636360
40, 135.681824
40, 134.454544
40, 147.954544
40, 147.136368
40, 154.090912
40, 158.727280
40, 164.454544
40, 171.136368
40, 180.409088
40, 185.590912
40, 202.772720
40, 213.545456
40, 226.227280
40, 230.863632
40, 246.136368
40, 252.272720
40, 254.590912
40, 262.909088
40, 264.818176
40, 276.000000
40, 278.181824
40, 283.500000
40, 292.227264
40, 297.409088
40, 300.545441
40, 314.590912
40, 323.590912
40, 334.227264
40, 345.954559
40, 351.681824
40, 47.454544
40, 58.090908
40, 69.818184
40, 79.500000
40, 90.136360
40, 98.727272
40, 105.136360
40, 112.227272
40, 123.136360
40, 131.863632
40, 138.272720
40, 142.772720
40, 147.954544
40, 153.000000
40, 154.090912
40, 158.181824
40, 166.636368
40, 170.045456
40, 182.181824
40, 188.863632
40, 205.500000
40, 216.818176
40, 228.000000
40, 239.181824
40, 244.227280
40, 252.272720
40, 261.000000
40, 262.909088
40, 271.636353
40, 276.409088
40, 281.590912
40, 284.863647
40, 293.318176
40, 302.181824
40, 309.000000
40, 318.136353
40, 331.772736
40, 340.772736
40, 350.045441
40, 43.363636
40, 54.818180
40, 78.681816
40, 63.954544
40, 86.863640
40, 93.818184
40, 102.000000
40, 110.590912
40, 119.454544
40, 127.636360
40, 137.454544
40, 141.681824
40, 143.318176
40, 150.000000
40, 154.363632
40, 159.409088
40, 164.454544
40, 176.181824
40, 183.954544
40, 191.181824
40, 207.272720
40, 219.136368
40, 234.818176
40, 241.909088
40, 246.272720
40, 252.818176
40, 257.727264
40, 266.181824
40, 265.227264
40, 273.409088
40, 277.090912
40, 285.272736
40, 292.227264
40, 299.454559
40, 304.772736
40, 317.590912
40, 323.727264
40, 339.545441
40, 345.818176
40, 360.000000
40, 52.090908
40, 66.000000
40, 74.318184
40, 85.090912
40, 94.090912
40, 105.681816
40, 112.772728
40, 119.454544
40, 128.863632
40, 131.181824
40, 137.181824
40, 142.227280
40, 144.954544
40, 152.045456
40, 157.363632
40, 164.454544
40, 171.681824
40, 178.909088
40, 190.227280
40, 200.181824
40, 207.272720
40, 223.090912
40, 232.772720
40, 241.909088
40, 251.181824
40, 257.045441
40, 260.863647
40, 264.954559
40, 269.863647
40, 275.590912
40, 284.590912
40, 286.363647
40, 295.909088
40, 303.954559
40, 310.227264
40, 320.318176
40, 331.090912
40, 345.954559
40, 355.909088
40, 48.000000
40, 59.181820
40, 68.454544
40, 81.545456
40, 89.590912
40, 102.000000
40, 109.500000
40, 116.454544
40, 121.909088
40, 130.227280
40, 136.909088
40, 143.181824
40, 145.636368
40, 154.090912
40, 156.409088
40, 161.181824
40, 168.681824
40, 175.227280
40, 187.363632
40, 198.409088
40, 211.500000
40, 222.409088
40, 235.090912
40, 241.090912
40, 250.090912
40, 255.000000
40, 263.318176
40, 265.500000
40, 270.818176
40, 277.090912
40, 280.090912
40, 288.136353
40, 296.181824
40, 300.681824
40, 317.590912
40, 322.772736
40, 334.772736
40, 347.181824
40, 354.545441
40, 51.136364
40, 61.090908
40, 72.409088
40, 84.136360
40, 89.454544
40, 96.681816
40, 107.045456
40, 119.454544
40, 120.409088
40, 129.409088
40, 136.363632
40, 144.954544
40, 148.500000
40, 150.954544
40, 159.136368
40, 166.500000
40, 171.954544
40, 179.863632
40, 188.863632
40, 201.954544
40, 212.181824
40, 220.227280
40, 234.272720
40, 239.590912
40, 247.909088
40, 254.181824
40, 259.772736
40, 268.909088
40, 271.227264
40, 276.000000
40, 281.181824
40, 291.954559
40, 294.681824
40, 307.090912
40, 314.727264
40, 318.818176
40, 337.227264
40, 344.863647
40, 360.000000
40, 51.818180
40, 63.954544
40, 70.636360
40, 84.681816
40, 91.363640
40, 100.090912
40, 110.454544
40, 118.363640
40, 124.909088
40, 133.909088
40, 140.181824
40, 141.818176
40, 144.000000
40, 153.000000
40, 154.363632
40, 162.409088
40, 166.636368
40, 173.590912
40, 183.954544
40, 197.454544
40, 209.863632
40, 219.409088
40, 231.545456
40, 239.863632
40, 245.318176
40, 253.636368
40, 261.681824
40, 267.272736
40, 268.909088
40, 276.000000
40, 283.363647
40, 283.500000
40, 293.727264
40, 301.227264
40, 308.318176
40, 317.590912
40, 330.000000
40, 339.545441
40, 352.090912
40, 46.909092
40, 58.363636
40, 67.636360
40, 76.227272
40, 89.181816
40, 96.000000
40, 104.181816
40, 114.000000
40, 122.454544
40, 131.863632
40, 135.409088
40, 136.909088
40, 145.363632
40, 150.272720
40, 159.000000
40, 159.818176
40, 164.318176
40, 174.954544
40, 183.272720
40, 190.772720
40, 203.181824
40, 218.727280
40, 229.090912
40, 239.181824
40, 245.863632
40, 253.090912
40, 258.272736
40, 265.227264
40, 271.363647
40, 273.272736
40, 282.818176
40, 288.272736
40, 296.181824
40, 302.454559
40, 308.318176
40, 320.045441
40, 329.181824
40, 343.363647
40, 354.136353
40, 47.318180
40, 59.181820
40, 68.727272
40, 81.545456
40, 89.454544
40, 96.681816
40, 105.136360
40, 108.954544
40, 116.590912
40, 120.545456
40, 126.681816
40, 135.000000
40, 142.227280
40, 148.909088
40, 147.954544
40, 154.363632
40, 163.500000
40, 166.772720
40, 177.545456
40, 186.000000
40, 196.636368
40, 211.363632
40, 218.863632
40, 229.636368
40, 238.090912
40, 248.454544
40, 251.454544
40, 257.318176
40, 263.590912
40, 268.909088
40, 272.181824
40, 279.681824
40, 286.636353
40, 288.954559
40, 301.772736
40, 312.545441
40, 315.000000
40, 328.090912
40, 341.318176
40, 351.136353
40, 43.500000
40, 53.727272
40, 68.454544
40, 75.681816
40, 87.954544
40, 98.318184
40, 105.954544
40, 115.772728
40, 120.818184
40, 130.227280
40, 139.227280
40, 141.272720
40, 146.045456
40, 148.090912
40, 155.045456
40, 159.681824
40, 165.818176
40, 176.863632
40, 182.590912
40, 194.590912
40, 207.000000
40, 221.863632
40, 230.454544
40, 240.681824
40, 248.045456
40, 251.727280
40, 259.772736
40, 263.590912
40, 268.772736
40, 277.909088
40, 279.818176
40, 289.090912
40, 292.500000
40, 300.000000
40, 308.318176
40, 319.227264
40, 328.090912
40, 337.772736
40, 349.500000
40, 62.318180
40, 51.136364
40, 62.181820
40, 74.181816
40, 86.318184
40, 93.272728
40, 103.772728
40, 105.954544
40, 117.409088
40, 126.818184
40, 130.909088
40, 135.136368
40, 138.818176
40, 149.454544
40, 152.590912
40, 155.181824
40, 162.818176
40, 167.863632
40, 174.681824
40, 180.409088
40, 193.636368
40, 208.772720
40, 216.954544
40, 232.363632
40, 241.636368
40, 247.909088
40, 252.272720
40, 259.772736
40, 264.954559
40, 271.500000
40, 275.318176
40, 282.818176
40, 287.454559
40, 294.818176
40, 301.227264
40, 311.045441
40, 320.045441
40, 331.636353
40, 341.045441
40, 355.909088
40, 49.636364
40, 59.318180
40, 72.000000
40, 79.909088
40, 86.454544
40, 97.227272
40, 107.045456
40, 112.772728
40, 125.590912
40, 129.409088
40, 132.272720
40, 138.954544
40, 143.590912
40, 147.545456
40, 152.318176
40, 156.545456
40, 164.727280
40, 168.681824
40, 177.545456
40, 190.227280
40, 210.000000
40, 224.318176
40, 200.454544
40, 233.045456
40, 247.227280
40, 245.181824
40, 253.636368
40, 259.772736
40, 264.000000
40, 269.727264
40, 276.681824
40, 284.590912
40, 288.409088
40, 294.545441
40, 303.681824
40, 314.318176
40, 320.318176
40, 328.500000
40, 338.863647
40, 349.500000
40, 45.136364
40, 53.454544
40, 67.363640
40, 76.227272
40, 89.863640
40, 99.681816
50, 117.545456
50, 123.136360
50, 133.363632
50, 137.454544
50, 148.090912
50, 151.363632
50, 158.727280
50, 165.000000
50, 174.681824
50, 180.409088
50, 199.636368
50, 213.272720
50, 226.363632
50, 243.136368
50, 250.227280
50, 256.909088
50, 265.227264
50, 273.136353
50, 276.409088
50, 280.636353
50, 294.409088
50, 302.454559
50, 311.181824
50, 324.545441
50, 338.590912
50, 352.636353
50, 47.045456
50, 63.409092
50, 73.909088
50, 91.227272
50, 97.227272
50, 113.590912
50, 121.363640
50, 127.227272
50, 135.136368
50, 144.000000
50, 149.454544
50, 156.272720
50, 162.000000
50, 170.727280
50, 182.181824
50, 194.318176
50, 210.000000
50, 224.045456
50, 237.954544
50, 245.181824
50, 253.090912
50, 259.772736
50, 265.909088
50, 271.500000
50, 278.181824
50, 286.636353
50, 297.409088
50, 306.818176
50, 318.818176
50, 331.772736
50, 349.772736
50, 352.636353
50, 55.090908
50, 65.590912
50, 80.863640
50, 94.363640
50, 103.090912
50, 114.136360
50, 127.227272
50, 130.227280
50, 134.863632
50, 144.954544
50, 149.181824
50, 151.363632
50, 163.227280
50, 170.454544
50, 179.863632
50, 194.590912
50, 210.409088
50, 225.681824
50, 237.818176
50, 245.863632
50, 258.000000
50, 262.909088
50, 265.909088
50, 273.681824
50, 279.681824
50, 292.090912
50, 296.590912
50, 303.818176
50, 315.954559
50, 326.727264
50, 344.863647
50, 360.000000
50, 56.727272
50, 70.500000
50, 82.772728
50, 90.272728
50, 100.772728
50, 114.545456
50, 126.409088
50, 134.590912
50, 141.272720
50, 147.409088
50, 154.636368
50, 163.772720
50, 165.136368
50, 174.136368
50, 187.909088
50, 196.363632
50, 214.363632
50, 226.227280
50, 238.363632
50, 247.090912
50, 258.409088
50, 259.772736
50, 271.772736
50, 275.181824
50, 284.727264
50, 294.272736
50, 300.272736
50, 311.590912
50, 320.863647
50, 337.500000
50, 348.545441
50, 46.772728
50, 60.545456
50, 74.045456
50, 83.590912
50, 99.272728
50, 106.636360
50, 119.863640
50, 124.909088
50, 134.590912
50, 140.727280
50, 144.272720
50, 148.909088
50, 158.181824
50, 164.454544
50, 175.772720
50, 187.363632
50, 199.227280
50, 214.363632
50, 229.636368
50, 241.636368
50, 252.818176
50, 256.772736
50, 265.909088
50, 271.909088
50, 278.863647
50, 286.363647
50, 292.227264
50, 299.454559
50, 311.181824
50, 320.045441
50, 334.636353
50, 350.045441
50, 46.909092
50, 59.181820
50, 73.227272
50, 85.772728
50, 94.090912
50, 107.727272
50, 119.181816
50, 129.545456
50, 136.500000
50, 140.863632
50, 149.181824
50, 154.363632
50, 160.636368
50, 168.681824
50, 175.227280
50, 183.954544
50, 198.409088
50, 217.500000
50, 232.090912
50, 241.909088
50, 252.000000
50, 258.954559
50, 263.590912
50, 268.363647
50, 278.454559
50, 282.136353
50, 288.409088
50, 300.681824
50, 310.909088
50, 320.863647
50, 334.227264
50, 343.227264
50, 357.000000
50, 58.090908
50, 69.545456
50, 78.272728
50, 88.227272
50, 100.500000
50, 112.772728
50, 119.863640
50, 130.090912
50, 137.045456
50, 145.500000
50, 147.545456
50, 159.409088
50, 162.681824
50, 175.363632
50, 182.181824
50, 199.909088
50, 214.090912
50, 227.318176
50, 239.863632
50, 248.863632
50, 256.772736
50, 259.772736
50, 270.136353
50, 273.681824
50, 280.090912
50, 290.863647
50, 299.454559
50, 308.318176
50, 319.227264
50, 332.045441
50, 349.772736
50, 360.000000
50, 58.363636
50, 72.409088
50, 83.454544
50, 96.000000
50, 105.409088
50, 116.454544
50, 126.681816
50, 131.181824
50, 140.727280
50, 147.409088
50, 152.045456
50, 157.909088
50, 164.454544
50, 172.909088
50, 184.227280
50, 195.136368
50, 213.545456
50, 227.318176
50, 239.863632
50, 251.454544
50, 258.136353
50, 260.181824
50, 267.681824
50, 273.136353
50, 279.681824
50, 288.409088
50, 297.818176
50, 307.090912
50, 320.045441
50, 336.409088
50, 343.363647
50, 357.136353
50, 53.318180
50, 68.045456
50, 79.909088
50, 93.818184
50, 106.090912
50, 116.590912
50, 124.227272
50, 133.363632
50, 137.045456
50, 147.136368
50, 150.272720
50, 162.681824
50, 164.045456
50, 170.181824
50, 185.590912
50, 199.636368
50, 213.272720
50, 229.090912
50, 244.090912
50, 248.863632
50, 258.000000
50, 262.363647
50, 269.454559
50, 278.454559
50, 282.136353
50, 291.000000
50, 298.772736
50, 310.090912
50, 318.409088
50, 333.409088
50, 346.363647
50, 360.000000
50, 61.227272
50, 67.772728
50, 82.227272
50, 95.590912
50, 105.136360
50, 115.772728
50, 127.363640
50, 135.681824
50, 140.045456
50, 147.409088
50, 154.363632
50, 159.409088
50, 169.363632
50, 178.909088
50, 182.863632
50, 200.181824
50, 214.090912
50, 230.590912
50, 239.863632
50, 251.727280
50, 255.954544
50, 263.590912
50, 271.772736
50, 277.090912
50, 283.636353
50, 292.500000
50, 298.500000
50, 311.318176
50, 323.590912
50, 335.045441
50, 355.363647
50, 47.454544
50, 61.909092
50, 73.772728
50, 86.181816
50, 96.000000
50, 109.363640
50, 116.181816
50, 127.227272
50, 139.772720
50, 138.545456
50, 143.863632
50, 150.272720
50, 159.000000
50, 166.363632
50, 176.045456
50, 186.000000
50, 201.136368
50, 217.363632
50, 230.863632
50, 243.272720
50, 251.454544
50, 256.363647
50, 264.954559
50, 271.772736
50, 276.409088
50, 282.818176
50, 290.590912
50, 298.227264
50, 311.318176
50, 319.909088
50, 335.045441
50, 350.863647
50, 47.590908
50, 58.909092
50, 73.772728
50, 86.318184
50, 93.818184
50, 106.636360
50, 115.772728
50, 127.636360
50, 134.863632
50, 141.681824
50, 146.863632
50, 157.772720
50, 160.636368
50, 168.954544
50, 173.863632
50, 188.045456
50, 204.954544
50, 216.818176
50, 229.772720
50, 241.636368
50, 252.272720
50, 259.772736
50, 264.000000
50, 272.727264
50, 281.181824
50, 287.318176
50, 294.818176
50, 302.863647
50, 314.727264
50, 326.727264
50, 340.500000
50, 356.590912
50, 53.454544
50, 63.954544
50, 77.590912
50, 88.909088
50, 98.318184
50, 109.363640
50, 121.636360
50, 126.818184
50, 134.863632
50, 145.636368
50, 148.909088
50, 158.181824
50, 165.681824
50, 170.727280
50, 183.545456
50, 197.863632
50, 211.363632
50, 228.681824
50, 239.863632
50, 250.090912
50, 254.318176
50, 262.909088
50, 268.500000
50, 275.045441
50, 281.454559
50, 291.000000
50, 294.954559
50, 310.500000
50, 316.500000
50, 329.454559
50, 345.545441
50, 355.363647
50, 54.954544
50, 67.909088
50, 79.909088
50, 92.318184
50, 105.409088
50, 113.590912
50, 124.363640
50, 131.863632
50, 139.227280
50, 145.636368
50, 151.363632
50, 151.909088
50, 159.681824
50, 172.090912
50, 180.818176
50, 193.363632
50, 204.954544
50, 218.727280
50, 231.545456
50, 245.590912
50, 252.818176
50, 262.090912
50, 265.227264
50, 270.545441
50, 277.909088
50, 285.818176
50, 294.272736
50, 302.045441
50, 312.136353
50, 327.409088
50, 338.863647
50, 353.045441
50, 51.818180
50, 63.681820
50, 73.909088
50, 85.090912
50, 98.590912
50, 107.045456
50, 115.636360
50, 126.409088
50, 134.590912
50, 142.227280
50, 142.772720
50, 153.272720
50, 162.409088
50, 168.818176
50, 174.954544
50, 186.818176
50, 198.681824
50, 217.363632
50, 232.090912
50, 244.909088
50, 253.090912
50, 258.272736
50, 263.590912
50, 268.500000
50, 281.590912
50, 288.000000
50, 292.772736
50, 301.227264
50, 310.500000
50, 326.181824
50, 343.363647
50, 353.045441
50, 50.045456
50, 63.681820
50, 74.454544
50, 91.363640
50, 103.909088
50, 105.409088
50, 118.909088
50, 126.409088
50, 136.500000
50, 144.954544
50, 149.181824
50, 154.090912
50, 157.772720
50, 168.000000
50, 175.500000
50, 187.090912
50, 199.363632
50, 213.545456
50, 226.909088
50, 240.136368
50, 250.090912
50, 255.409088
50, 263.318176
50, 271.363647
50, 275.045441
50, 282.818176
60, 299.181824
60, 313.909088
60, 324.272736
60, 342.272736
60, 360.000000
60, 59.863636
60, 77.045456
60, 95.727272
60, 110.181816
60, 131.863632
60, 119.454544
60, 140.045456
60, 149.727280
60, 155.727280
60, 167.863632
60, 174.681824
60, 191.590912
60, 207.954544
60, 225.136368
60, 238.636368
60, 251.454544
60, 258.272736
60, 269.727264
60, 275.045441
60, 280.636353
60, 289.500000
60, 300.272736
60, 316.909088
60, 326.727264
60, 340.227264
60, 46.090908
60, 61.227272
60, 80.181816
60, 92.727272
60, 105.136360
60, 117.136360
60, 122.454544
60, 134.454544
60, 143.590912
60, 151.363632
60, 156.409088
60, 165.545456
60, 179.454544
60, 193.227280
60, 212.454544
60, 230.454544
60, 245.045456
60, 255.545456
60, 265.909088
60, 271.772736
60, 278.181824
60, 286.636353
60, 297.409088
60, 311.181824
60, 326.045441
60, 340.636353
60, 358.909088
60, 60.409092
60, 74.727272
60, 88.636360
60, 102.681816
60, 116.318184
60, 128.863632
60, 138.000000
60, 148.090912
60, 149.590912
60, 159.545456
60, 168.681824
60, 184.227280
60, 196.363632
60, 216.818176
60, 231.545456
60, 244.636368
60, 254.590912
60, 260.863647
60, 269.454559
60, 276.954559
60, 282.136353
60, 291.954559
60, 305.181824
60, 321.681824
60, 333.818176
60, 350.590912
60, 51.136364
60, 68.590912
60, 84.136360
60, 96.545456
60, 110.727272
60, 122.863640
60, 129.545456
60, 142.090912
60, 149.727280
60, 155.590912
60, 164.045456
60, 175.227280
60, 188.045456
60, 200.181824
60, 223.636368
60, 238.363632
60, 247.636368
60, 258.000000
60, 266.727264
60, 273.136353
60, 280.090912
60, 290.863647
60, 302.454559
60, 314.727264
60, 332.590912
60, 349.090912
60, 50.181820
60, 66.136360
60, 78.409088
60, 93.272728
60, 108.954544
60, 115.636360
60, 127.227272
60, 136.363632
60, 147.409088
60, 153.681824
60, 161.454544
60, 175.363632
60, 190.772720
60, 210.000000
60, 222.409088
60, 239.181824
60, 249.681824
60, 256.363647
60, 267.000000
60, 276.000000
60, 284.590912
60, 286.636353
60, 302.863647
60, 312.818176
60, 325.772736
60, 340.500000
60, 360.000000
60, 61.227272
60, 76.500000
60, 89.727272
60, 105.409088
60, 117.818184
60, 131.454544
60, 135.409088
60, 147.136368
60, 151.363632
60, 159.954544
60, 170.727280
60, 184.636368
60, 201.954544
60, 222.136368
60, 232.363632
60, 246.136368
60, 253.772720
60, 260.181824
60, 270.272736
60, 279.000000
60, 285.818176
60, 295.909088
60, 314.727264
60, 325.363647
60, 341.727264
60, 359.045441
60, 60.000000
60, 73.772728
60, 87.954544
60, 99.136360
60, 109.363640
60, 122.590912
60, 133.772720
60, 140.863632
60, 148.500000
60, 157.636368
60, 171.136368
60, 179.181824
60, 193.636368
60, 216.954544
60, 234.545456
60, 243.681824
60, 253.363632
60, 262.772736
60, 266.181824
60, 279.000000
60, 284.181824
60, 292.363647
60, 309.409088
60, 323.727264
60, 332.590912
60, 355.363647
60, 50.454544
60, 70.363640
60, 83.727272
60, 99.000000
60, 108.954544
60, 121.636360
60, 128.863632
60, 138.136368
60, 145.636368
60, 152.318176
60, 165.000000
60, 175.772720
60, 184.500000
60, 203.318176
60, 223.636368
60, 235.909088
60, 251.454544
60, 258.272736
60, 266.863647
60, 273.136353
60, 280.363647
60, 292.227264
60, 304.090912
60, 314.727264
60, 332.590912
60, 347.181824
60, 49.363636
60, 60.545456
60, 76.500000
60, 88.636360
60, 103.772728
60, 114.545456
60, 127.909088
60, 135.409088
60, 144.272720
60, 152.727280
60, 160.772720
60, 171.136368
60, 183.681824
60, 194.863632
60, 216.818176
60, 230.454544
60, 246.681824
60, 255.954544
60, 262.227264
60, 273.136353
60, 279.409088
60, 287.727264
60, 302.590912
60, 318.000000
60, 331.772736
60, 342.681824
60, 41.318180
60, 62.045456
60, 79.090912
60, 89.181816
60, 104.454544
60, 116.590912
60, 131.181824
60, 135.409088
60, 143.318176
60, 151.909088
60, 164.045456
60, 173.181824
60, 186.136368
60, 203.045456
60, 218.727280
60, 236.181824
60, 247.227280
60, 259.227264
60, 267.272736
60, 274.227264
60, 284.318176
60, 292.227264
60, 301.090912
60, 317.454559
60, 331.636353
60, 346.909088
60, 46.090908
60, 66.818184
60, 81.954544
60, 95.727272
60, 103.772728
60, 114.545456
60, 130.909088
60, 138.272720
60, 148.227280
60, 154.090912
60, 158.454544
60, 165.000000
60, 180.136368
60, 201.272720
60, 220.090912
60, 234.818176
60, 242.863632
60, 252.681824
60, 263.181824
60, 271.772736
60, 280.090912
60, 286.636353
60, 295.636353
60, 308.318176
60, 324.818176
60, 340.500000
60, 356.045441
60, 58.772728
60, 67.772728
60, 87.954544
60, 102.000000
60, 114.545456
60, 126.681816
60, 137.181824
60, 141.272720
60, 154.363632
60, 158.181824
60, 169.363632
60, 180.409088
60, 194.863632
60, 210.409088
60, 233.863632
60, 244.227280
60, 250.227280
60, 262.090912
60, 268.090912
60, 278.454559
60, 286.363647
60, 293.181824
60, 307.090912
60, 320.318176
60, 333.818176
60, 354.954559
60, 55.090908
60, 68.045456
60, 88.909088
60, 98.318184
60, 106.909088
60, 121.227272
60, 131.181824
60, 145.363632
60, 148.909088
60, 157.363632
60, 165.409088
60, 177.545456
60, 194.590912
60, 213.818176
60, 231.000000
60, 241.636368
60, 255.000000
60, 262.909088
60, 273.681824
60, 279.409088
60, 286.636353
60, 293.454559
60, 310.909088
60, 323.590912
60, 344.863647
60, 353.590912
60, 60.136364
60, 72.409088
60, 88.636360
60, 101.454544
60, 115.227272
60, 124.227272
60, 136.363632
60, 141.681824
60, 150.000000
60, 158.454544
60, 166.090912
60, 175.772720
60, 192.818176
60, 216.000000
60, 230.863632
60, 243.681824
60, 254.181824
60, 261.681824
60, 268.090912
60, 272.181824
60, 283.227264
60, 291.000000
60, 303.818176
60, 318.000000
60, 332.045441
60, 351.954559
60, 49.909092
60, 64.227272
60, 78.681816
60, 93.272728
60, 106.636360
60, 121.636360
60, 128.318176
60, 137.863632
60, 143.590912
60, 153.681824
60, 164.454544
60, 172.090912
60, 183.954544
60, 203.590912
60, 220.772720
60, 229.636368
60, 247.090912
60, 253.363632
60, 263.181824
60, 269.727264
60, 281.181824
60, 289.090912
60, 300.000000
60, 313.227264
60, 326.863647
60, 347.863647
60, 360.000000
60, 61.090908
60, 77.863640
60, 90.272728
60, 109.500000
60, 114.545456
60, 127.909088
60, 137.454544
60, 145.636368
60, 154.363632
60, 159.954544
60, 170.045456
60, 182.181824
60, 192.136368
60, 210.681824
60, 229.772720
60, 244.636368
60, 255.000000
60, 263.590912
60, 277.909088
60, 270.272736
60, 286.636353
60, 299.181824
60, 316.909088
60, 324.545441
60, 341.318176
60, 359.318176
60, 57.954544
60, 75.954544
60, 87.954544
60, 100.909088
60, 112.772728
60, 124.363640
60, 132.136368
60, 144.954544
60, 147.409088
60, 155.454544
60, 168.000000
60, 177.136368
60, 188.863632
60, 213.272720
60, 227.863632
60, 240.136368
60, 252.818176
60, 259.500000
60, 271.500000
60, 276.681824
60, 284.727264
60, 297.272736
60, 305.181824
60, 318.000000
60, 336.409088
60, 355.636353
60, 53.181820
60, 69.136360
60, 84.136360
60, 96.545456
60, 111.409088
60, 121.772728
60, 131.454544
60, 143.181824
60, 150.545456
60, 159.000000
60, 168.000000
60, 179.454544
60, 187.227280
60, 207.136368
60, 228.000000
60, 241.909088
60, 252.272720
60, 259.227264
60, 266.863647
60, 274.772736
60, 280.636353
60, 296.318176
60, 305.590912
60, 335.045441
60, 321.545441
60, 351.954559
60, 53.318180
60, 67.363640
60, 82.772728
60, 95.727272
60, 113.590912
60, 123.136360
60, 136.090912
60, 139.772720
60, 144.000000
60, 154.363632
60, 163.500000
60, 173.727280
60, 189.954544
60, 199.363632
60, 225.272720
60, 236.318176
60, 250.227280
60, 260.181824
60, 275.454559
60, 264.954559
60, 284.454559
60, 292.227264
60, 302.454559
70, 328.090912
70, 342.681824
